,findSigExposures,best_columns,Cancer Types,Sample Names
144,0.14776197998946813,4,SP89687,Uterus-AdenoCA
145,0.12311743022643497,16,SP89687,Uterus-AdenoCA
146,0.5688256977356504,44,SP89687,Uterus-AdenoCA
147,0.20889376887180894,0,SP92707,Uterus-AdenoCA
148,0.06450727422454021,4,SP92707,Uterus-AdenoCA
149,0.7265989569036508,44,SP92707,Uterus-AdenoCA
150,0.2735502813799853,0,SP92268,Uterus-AdenoCA
151,0.17151945192072424,4,SP92268,Uterus-AdenoCA
152,0.5549302666992905,44,SP92268,Uterus-AdenoCA
153,0.16518518518518518,0,SP89957,Uterus-AdenoCA
154,0.26024691358024693,4,SP89957,Uterus-AdenoCA
155,0.5745679012345679,44,SP89957,Uterus-AdenoCA
156,0.11073329390892962,0,SP92195,Uterus-AdenoCA
157,0.25753991720875224,4,SP92195,Uterus-AdenoCA
158,0.6317267888823181,44,SP92195,Uterus-AdenoCA
159,0.1434174624829468,0,SP93772,Uterus-AdenoCA
160,0.2283424283765348,4,SP93772,Uterus-AdenoCA
161,0.6282401091405184,44,SP93772,Uterus-AdenoCA
162,0.021433320037229094,0,SP94236,Uterus-AdenoCA
163,0.3797633293445021,1,SP94236,Uterus-AdenoCA
164,0.09243451668661082,4,SP94236,Uterus-AdenoCA
165,0.506368833931658,16,SP94236,Uterus-AdenoCA
166,0.20057124722310377,0,SP90725,Uterus-AdenoCA
167,0.22310377657886385,4,SP90725,Uterus-AdenoCA
168,0.5763249761980324,44,SP90725,Uterus-AdenoCA
169,0.10408921933085502,0,SP94588,Uterus-AdenoCA
170,0.07104502271788517,1,SP94588,Uterus-AdenoCA
171,0.29354261324521547,4,SP94588,Uterus-AdenoCA
172,0.10849511221258433,16,SP94588,Uterus-AdenoCA
173,0.42282803249346,44,SP94588,Uterus-AdenoCA
174,0.18776102233225797,0,SP94348,Uterus-AdenoCA
175,0.32120439142721385,4,SP94348,Uterus-AdenoCA
176,0.49103458624052815,48,SP94348,Uterus-AdenoCA
177,0.1471870382724019,4,SP93227,Uterus-AdenoCA
178,0.2823339989934271,5,SP93227,Uterus-AdenoCA
179,0.3801213707065732,17,SP93227,Uterus-AdenoCA
180,0.19035759202759778,48,SP93227,Uterus-AdenoCA
181,0.13544615946661795,0,SP93540,Uterus-AdenoCA
182,0.3423904770603099,4,SP93540,Uterus-AdenoCA
183,0.5221633634730721,48,SP93540,Uterus-AdenoCA
184,0.16908936651583711,0,SP90989,Uterus-AdenoCA
185,0.25084841628959276,4,SP90989,Uterus-AdenoCA
186,0.19957579185520363,30,SP90989,Uterus-AdenoCA
187,0.3804864253393665,48,SP90989,Uterus-AdenoCA
188,0.2767857142857143,4,SP90209,Uterus-AdenoCA
189,0.3403278962837936,5,SP90209,Uterus-AdenoCA
190,0.3828863894304921,18,SP90209,Uterus-AdenoCA
191,0.11663182459040303,0,SP94741,Uterus-AdenoCA
192,0.327556030920317,4,SP94741,Uterus-AdenoCA
193,0.55581214448928,48,SP94741,Uterus-AdenoCA
194,0.1423881821912187,0,SP95454,Uterus-AdenoCA
195,0.31641362330734507,4,SP95454,Uterus-AdenoCA
196,0.5411981945014362,48,SP95454,Uterus-AdenoCA
197,0.14096499526963102,0,SP85647,Thy-AdenoCA
198,0.3576158940397351,4,SP85647,Thy-AdenoCA
199,0.5014191106906338,44,SP85647,Thy-AdenoCA
200,0.09732824427480916,0,SP85737,Thy-AdenoCA
201,0.03435114503816794,1,SP85737,Thy-AdenoCA
202,0.36450381679389315,4,SP85737,Thy-AdenoCA
203,0.03244274809160305,16,SP85737,Thy-AdenoCA
204,0.4713740458015267,44,SP85737,Thy-AdenoCA
205,0.12563237774030353,0,SP85733,Thy-AdenoCA
206,0.4460370994940978,4,SP85733,Thy-AdenoCA
207,0.42833052276559863,44,SP85733,Thy-AdenoCA
208,0.09968847352024922,0,SP88757,Thy-AdenoCA
209,0.44132917964693663,4,SP88757,Thy-AdenoCA
210,0.45898234683281414,44,SP88757,Thy-AdenoCA
211,0.12296296296296297,0,SP86989,Thy-AdenoCA
212,0.4177777777777778,4,SP86989,Thy-AdenoCA
213,0.45925925925925926,44,SP86989,Thy-AdenoCA
214,0.14878048780487804,0,SP89245,Thy-AdenoCA
215,0.47317073170731705,4,SP89245,Thy-AdenoCA
216,0.3780487804878049,44,SP89245,Thy-AdenoCA
217,0.3548387096774194,0,SP86836,Thy-AdenoCA
218,0.4838709677419355,4,SP86836,Thy-AdenoCA
219,0.16129032258064516,34,SP86836,Thy-AdenoCA
220,0.0641025641025641,0,SP85787,Thy-AdenoCA
221,0.21794871794871795,1,SP85787,Thy-AdenoCA
222,0.5997150997150997,4,SP85787,Thy-AdenoCA
223,0.11823361823361823,16,SP85787,Thy-AdenoCA
224,0.08858267716535433,0,SP85495,Thy-AdenoCA
225,0.5098425196850394,4,SP85495,Thy-AdenoCA
226,0.4015748031496063,44,SP85495,Thy-AdenoCA
